Gender,Age,Education,EducationField,YearsAtCompany,Department,EnvironmentSatisfaction,JobLevel,NumCompaniesWorked,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHQ,State,AgeWhenHired,MaritalStatus,PercentSalaryHike,StockOptionLevel,Churn
M,22.0,Below College,Technical Degree,2.0,Research & Development,High,Junior Associate,5.0,No,Excellent,4.0,3.0,3.0,2.0,1.0,2.0,7.8803,NY,50.0,Single,16.0,No Option Plan,Low
M,27.991000996681482,Some College,Life Sciences,2.98200199336296,Finance,High,Junior Associate,1.0,No,Excellent,2.98200199336296,2.035996013274081,3.0,1.98200199336296,1.98200199336296,1.98200199336296,6.660088737040327,NY,44.026997009955565,Divorced,14.98200199336296,Full Option Plan,High
M,42.519112095016325,Masters,Life Sciences,0.6350183796874216,Information Technology,High,Associate,3.824908101562891,No,Excellent,5.877930115033915,4.2170147459038185,2.7090018168918006,0.5610349424830425,0.0,0.0,26.21540554736111,NJ,21.581996366216398,Married,15.824908101562894,Full Option Plan,Low
M,33.300487789232804,Bachelors,Life Sciences,1.0,Research & Development,Low,Junior Associate,1.0,No,Excellent,1.0,2.6009755784656123,2.399024421534388,0.0,0.0,0.0,11.45272214466899,NY,19.600975578465608,Single,13.0,No Option Plan,Low
F,35.30592649961584,Masters,Life Sciences,10.0,Research & Development,Very High,Junior Associate,1.0,Yes,Excellent,10.0,2.847036750192084,2.1529632498079163,2.7648162490395807,7.0,8.0,7.643263243767673,NY,46.541110250576246,Divorced,18.38814700076833,Full Option Plan,Low
M,25.471733615550626,Bachelors,Life Sciences,4.49057787185021,Sales,Medium,Associate,0.5094221281497897,No,Excellent,4.981155743700421,1.0188442562995794,2.4905778718502103,3.4905778718502103,1.0,2.9811557437004206,12.40227878573682,NY,29.49057787185021,Single,12.490577871850212,No Option Plan,High
F,51.0,Bachelors,Life Sciences,29.0,Finance,Very High,VP to C-Level,4.0,Yes,Outstanding,31.0,5.0,2.0,10.0,11.0,10.0,49.2224,NJ,23.0,Divorced,24.0,Full Option Plan,High
M,28.726593451127734,Bachelors,Life Sciences,1.2734065488722643,Research & Development,Low,Junior Associate,1.0,No,Excellent,1.2734065488722643,1.5468130977445282,2.726593451127736,0.5468130977445284,0.5468130977445284,0.5468130977445284,4.568089569542047,NY,21.273406548872266,Single,11.54681309774453,No Option Plan,Low
F,54.165755657209,Masters,Life Sciences,11.579767000225232,Sales,High,Associate,1.0784286089384538,No,Outstanding,12.12929380826924,2.057086856089315,1.7359074724025647,9.8232345206731,1.0,5.823951266372673,7.7741977627713075,NJ,40.60110875307437,Married,21.264092527597434,Full Option Plan,Low
F,38.0,Bachelors,Human Resources,11.0,Human Resources,Low,Junior Associate,5.0,No,Excellent,13.0,3.0,3.0,10.0,3.0,8.0,2.0988,NJ,32.0,Divorced,13.0,Small Option Plan,Low
F,29.084424951274013,Bachelors,Medical,7.239833280988245,Research & Development,Medium,Junior Associate,0.3623938991166331,No,Excellent,7.8774393818716115,1.9481972234285896,3.0,0.931886136077288,4.618538267456179,6.239833280988245,55.43663043536272,NJ,43.65667393431056,Divorced,20.585690555870336,Full Option Plan,Low
M,29.252742327354785,Some College,Life Sciences,5.0,Operations,Low,Junior Associate,1.0,No,Excellent,5.582419224215071,3.9120961210753578,2.582419224215072,1.4175807757849284,1.6703231031397134,3.582419224215072,2.3905174997891288,NY,46.252742327354795,Divorced,14.670323103139713,Full Option Plan,High
M,32.81692197955811,Some College,Life Sciences,10.27230732651937,Information Technology,Very High,Manager,1.0,No,Excellent,10.27230732651937,3.0,2.4553853469612617,5.089229306077477,1.5446146530387381,1.5446146530387381,8.149842648014193,NY,43.1830780204419,Married,18.272307326519368,No Option Plan,High
M,37.8390925746284,Bachelors,Life Sciences,2.5478765671621275,Research & Development,Low,Junior Associate,3.9348457089526594,No,Outstanding,10.613030858209466,2.773938283581064,3.613030858209468,1.160907425371596,0.0,1.160907425371596,8.757246874026897,NY,29.0,Married,23.0,No Option Plan,Low
M,33.587582558876804,Bachelors,Medical,10.774591236835208,Sales,Very High,Manager,1.0,No,Excellent,10.79133911863894,2.7602955158309324,2.810539161242131,8.793791279438398,8.139217193346669,6.3956695593194715,4.925951999386153,NY,43.108173590538655,Married,13.465113247333855,No Option Plan,High
M,43.620072755928504,Bachelors,Medical,5.0,Information Technology,Very High,Associate,2.7598544881429734,Yes,Excellent,8.620072755928513,4.240145511857027,3.0,2.0,0.6200727559285135,3.2401455118570266,6.899411522065193,NY,21.379927244071485,Divorced,14.0,No Option Plan,High
M,33.987668007996646,Bachelors,Life Sciences,10.061659960016764,Operations,High,Associate,3.9630040239899413,Yes,Excellent,14.012331992003356,4.9506720319865885,3.9876680079966467,9.061659960016764,1.0863239440234709,8.049327968013412,8.296760946880484,NY,43.97533601599329,Married,11.012331992003352,No Option Plan,High
M,32.0,Bachelors,Life Sciences,1.0,Research & Development,Very High,Junior Associate,1.0,No,Excellent,1.0,2.0,3.0,0.0,0.0,0.0,1.0992585933469845,NY,20.007527843567267,Single,12.007527843567262,No Option Plan,Low
M,28.34403363285953,Bachelors,Human Resources,1.0,Operations,Very High,Junior Associate,1.0,No,Excellent,1.0,3.0,2.5626890885730247,0.0,0.0,0.0,5.451485659156203,NY,44.43731091142698,Married,17.21865545571349,No Option Plan,Low
M,26.0,Bachelors,Other,7.0,Research & Development,High,Junior Associate,0.0,No,Excellent,8.0,3.0,3.0,7.0,7.0,7.0,3.0918,NY,45.0,Married,18.0,Full Option Plan,High
F,22.0,Masters,Life Sciences,0.0,Research & Development,High,Junior Associate,0.0,Yes,Excellent,1.0,5.0,3.0,0.0,0.0,0.0,6.743931860394407,NY,36.0,Married,11.0,Full Option Plan,Low
M,44.607958763892405,Masters,Other,4.911938145838623,Information Technology,Very High,Associate,3.215917527784831,Yes,Excellent,9.303979381946208,4.392041236107584,4.0,3.215917527784831,2.215917527784831,4.215917527784831,6.005318005804916,NY,23.0,Married,12.696020618053794,Full Option Plan,High
M,34.90851316260225,Some College,Life Sciences,2.0,Information Technology,Low,Associate,5.908513162602246,Yes,Excellent,6.908513162602246,2.091486837397755,2.091486837397755,2.0,2.0,2.0,14.135300283818042,NJ,36.725539487806735,Single,13.817026325204491,Full Option Plan,High
M,29.0,Below College,Other,8.0,Research & Development,High,Manager,0.0,Yes,Excellent,9.0,1.0,3.0,7.0,7.0,7.0,8.2573,NY,33.0,Single,12.0,No Option Plan,High
M,40.411150345031366,Masters,Marketing,5.883274482452935,Finance,High,Manager,0.7055751725156885,No,Excellent,6.177699309937246,2.2944248274843115,3.0,4.177699309937246,0.0,4.883274482452935,45.99599591755835,NJ,40.177699309937246,Divorced,19.411150345031377,Large Option Plan,High
M,39.374277834786746,Masters,Other,3.0658995589321867,Information Technology,Very High,Associate,3.868200882135626,Yes,Excellent,10.305173974924838,2.6178299883962337,2.9720617410637216,2.0,1.0,2.0658995589321867,13.71031468367168,NY,25.382170011603765,Married,12.579868688400323,No Option Plan,High
F,52.20257397839307,Masters,Life Sciences,8.594852043213857,Marketing,Low,Associate,2.0,No,Outstanding,15.392278064820786,3.0,1.7974260216069282,7.797426021606928,0.8102959135722876,1.0128698919653596,5.908949557537778,NY,30.392278064820786,Married,16.01286989196536,No Option Plan,Low
M,38.90094092820996,Bachelors,Life Sciences,5.549529535895016,Human Resources,Very High,Junior Associate,0.900940928209966,No,Excellent,7.900940928209965,2.0,3.0,2.9009409282099665,1.0,1.099059071790034,3.8195450256532046,NY,20.099059071790034,Married,11.450470464104983,No Option Plan,High
M,29.78061268836711,Bachelors,Life Sciences,10.0,Human Resources,Very High,Junior Associate,1.0,Yes,Excellent,10.0,1.4387746232657752,2.0,8.219387311632888,2.3418380651013373,1.974485804695989,11.835308142621178,NJ,23.341838065101328,Single,12.219387311632886,No Option Plan,High
F,40.75591738200409,Bachelors,Life Sciences,2.1310131561678336,Research & Development,High,Associate,2.9455969131656654,No,Excellent,13.63489334767226,3.0,1.0544030868343344,1.5383050346667495,0.4839019478324153,1.0766100693334997,54.12279814134327,NJ,42.875478870818725,Married,12.461694965333251,Full Option Plan,Low
F,39.46744169090308,Masters,Life Sciences,0.8224805636343611,Research & Development,Very High,Junior Associate,7.644961127268723,No,Excellent,7.822480563634361,3.0,2.1775194363656394,0.0,0.0,0.0,8.641556369484054,NJ,33.35503887273128,Single,18.289922254537448,No Option Plan,Low
M,29.993726779570704,Bachelors,Life Sciences,10.0,Research & Development,Very High,Associate,1.0,Yes,Excellent,10.0,1.0,2.0062732204292963,8.006273220429296,3.0313661021464817,0.05018576343437127,12.521777223942234,NJ,23.974907118282808,Single,11.993726779570705,No Option Plan,High
M,22.39385200265749,Below College,Medical,2.0,Research & Development,Very High,Junior Associate,0.13128400088582853,No,Excellent,2.8687159991141717,2.0,3.0,1.1312840008858285,2.0,1.0,13.305616811949509,NY,21.26256800177165,Divorced,13.606147997342514,Large Option Plan,High
F,34.836494452600704,Bachelors,Life Sciences,14.6932500555612,Finance,Very High,Associate,0.8770167533202883,No,Excellent,15.985588973334632,2.143244397039504,1.8509054792660744,9.020261150359794,4.0,9.544155534827276,9.414566331750908,NY,20.00271077927653,Single,19.183766697759086,No Option Plan,Low
M,25.0,Below College,Medical,2.0,Research & Development,Very High,Junior Associate,1.0,No,Excellent,2.0,2.0,3.0,2.0,2.0,1.0,13.2561,NJ,23.0,Married,11.0,Large Option Plan,High
M,36.811706721362576,Bachelors,Life Sciences,1.0,Finance,High,Junior Associate,4.188293278637427,No,Outstanding,7.811706721362574,1.1882932786374258,3.0,0.0,0.0,0.0,8.310717982914747,NY,47.435120164087714,Married,21.188293278637428,Full Option Plan,High
M,34.71938679314901,Bachelors,Human Resources,5.420919810276481,Operations,High,Junior Associate,0.14030660342549325,No,Excellent,6.280613206850987,3.4900787937562754,3.0,4.42091981027648,2.059997142800132,2.5790801897235203,8.278031885361324,NY,37.928852380054295,Married,13.538925459410839,Full Option Plan,High
M,43.0,Bachelors,Life Sciences,3.9848411989623354,Operations,Low,Associate,7.939364795849338,No,Excellent,7.0,2.0,2.0,2.9848411989623345,1.0,2.9848411989623345,32.935650188902684,NJ,39.92420599481167,Single,13.0,No Option Plan,High
M,19.0,Bachelors,Other,1.0,Operations,Very High,Junior Associate,1.0,Yes,Excellent,1.0,3.0,4.0,0.0,0.0,0.0,35.0739,NJ,24.0,Single,13.0,No Option Plan,Low
M,42.69954380808214,Masters,Life Sciences,3.20030412794524,Research & Development,Very High,Associate,3.89984793602738,No,Excellent,17.69954380808214,2.10015206397262,2.7996958720547607,2.20030412794524,1.0,1.7996958720547604,10.609437729274456,NY,37.200304127945245,Single,12.20030412794524,No Option Plan,Low
F,28.0,Some College,Life Sciences,7.0,Research & Development,Low,Junior Associate,7.0,Yes,Excellent,10.0,4.0,3.0,7.0,3.0,7.0,3.9147,NY,31.0,Single,13.0,No Option Plan,Low
M,40.0,Masters,Marketing,5.0,Sales,Very High,Manager,2.0,Yes,Excellent,9.0,2.0,3.0,4.0,1.0,0.0,33.3559,NJ,19.0,Single,12.0,No Option Plan,High
M,29.0,Masters,Other,7.0,Research & Development,Medium,Junior Associate,1.0,Yes,Excellent,7.0,4.0,2.0,7.0,0.0,7.0,0.6893,NY,50.0,Married,11.0,No Option Plan,Low
M,47.75018736561967,Bachelors,Human Resources,15.892723310271668,Information Technology,Low,VP to C-Level,0.8214553379456664,No,Excellent,16.89272331027167,2.535633986163001,2.1785446620543336,10.285821351782667,4.107276689728332,10.642910675891333,16.615409671986786,NY,43.535633986163,Single,14.0,No Option Plan,High
F,59.640840336714355,Bachelors,Life Sciences,10.092393590955863,Research & Development,Medium,Associate,0.9816224013261451,Yes,Excellent,12.174119682580626,2.86288831356038,3.0,5.955281904516246,0.7888723212783689,8.266513273536493,42.39834820829144,NJ,30.11848128897247,Single,17.86288831356038,Full Option Plan,High
F,29.0,Bachelors,Marketing,10.0,Sales,Medium,Manager,1.0,No,Outstanding,10.0,3.0,2.0,4.0,1.0,9.0,10.5592,NJ,23.0,Married,22.0,Small Option Plan,High
M,55.0,Bachelors,Medical,5.0,Research & Development,Very High,Executive,2.0,Yes,Excellent,21.0,2.0,3.0,0.0,0.0,2.0,6.3958,NJ,40.0,Divorced,14.0,Small Option Plan,High
M,39.373779678368585,Masters,Life Sciences,2.6262203216314157,Research & Development,Very High,Associate,4.878660964894246,Yes,Excellent,9.252440643262831,1.3737796783685847,3.0,2.0,1.3737796783685847,2.0,8.874514272068168,NY,27.62622032163141,Married,18.626220321631415,No Option Plan,High
M,29.0,Masters,Technical Degree,9.0,Research & Development,Low,Junior Associate,6.0,No,Excellent,11.0,2.0,1.0,7.0,0.0,7.0,7.078593428225616,NY,46.0,Single,13.0,No Option Plan,Low
F,48.0,Bachelors,Life Sciences,22.0,Research & Development,Very High,VP to C-Level,4.0,No,Excellent,29.0,3.0,3.0,10.0,12.0,9.0,38.0809,NY,32.0,Married,12.0,No Option Plan,Low
F,22.03861676199667,Masters,Life Sciences,0.006436126999445256,Research & Development,High,Junior Associate,0.006436126999445256,Yes,Excellent,1.0,4.9935638730005545,2.993563873000555,0.006436126999445256,0.0,0.0,6.521831361857936,NY,36.00643612699945,Married,11.0,Full Option Plan,Low
M,58.79626658602578,Bachelors,Human Resources,3.101866706987109,Marketing,High,Executive,8.643466525545117,Yes,Excellent,29.541599818558012,2.949066646506445,3.0,1.898133293012891,1.898133293012891,2.0,6.006208141609104,NY,42.847199939519335,Divorced,20.64346652554512,Full Option Plan,High
M,59.0,Masters,Medical,9.0,Operations,Very High,Manager,6.0,No,Excellent,25.0,6.0,2.0,7.0,5.0,4.0,7.2556,NJ,43.0,Single,12.0,No Option Plan,High
M,47.72694833119027,Bachelors,Life Sciences,1.0525746664420466,Research & Development,Low,Junior Associate,4.833794053507617,No,Excellent,7.050878277008798,3.944032554691456,2.1645095570591337,0.10854211175059042,0.05427105587529521,0.10854211175059042,9.617939685857056,NY,25.278140837109472,Single,11.502010618343649,No Option Plan,Low
F,28.0,Bachelors,Life Sciences,7.0,Research & Development,Low,Junior Associate,7.0,Yes,Excellent,10.0,4.0,3.0,7.0,3.0,7.0,9.241017524353364,NY,31.0,Single,13.0,No Option Plan,Low
M,41.0,Below College,Marketing,22.0,Sales,High,Manager,0.0,Yes,Excellent,23.0,3.0,4.0,14.0,13.0,5.0,1.5967,NY,22.0,Divorced,13.0,Full Option Plan,High
M,55.0,Bachelors,Medical,5.0,Research & Development,Very High,VP to C-Level,4.4704159039834765,Yes,Excellent,23.47041590398348,2.0,3.0,1.6469439359889837,0.8234719679944917,3.646943935988984,6.3958,NY,41.646943935988986,Married,13.176528032005509,Full Option Plan,High
M,30.989684989543644,Bachelors,Life Sciences,2.020630020912713,Research & Development,Medium,Junior Associate,6.0,Yes,Excellent,6.989684989543643,1.9793699790872867,1.0103150104563567,2.0,1.9896849895436437,2.0,6.491375763967936,NY,36.02063002091271,Married,12.979369979087286,Full Option Plan,Low
M,25.823025491164888,Below College,Medical,1.0,Operations,High,Junior Associate,1.515378018865886,No,Excellent,2.030756037731772,2.601416248212326,2.3866044605838113,0.3866044605838108,0.2148117876285154,0.0,5.034683926834709,NY,26.031039823469357,Single,13.515661804603472,Full Option Plan,High
M,34.899596636829465,Bachelors,Life Sciences,4.0829971973578845,Research & Development,Low,Junior Associate,1.7336022421136916,No,Outstanding,6.283803923698961,3.183400560528423,2.816599439471577,3.2663977578863084,0.0,1.6331988789431542,12.517194073622795,NY,21.63319887894316,Married,22.36680112105684,No Option Plan,High
M,24.05728394202412,Some College,Life Sciences,1.3715226280160813,Human Resources,High,Junior Associate,3.057283942024122,No,Excellent,4.428806570040203,3.628477371983919,3.0,0.0,0.6857613140080406,1.3715226280160813,11.021230504273374,NY,45.68576131400803,Divorced,14.314238685991961,Full Option Plan,High
M,31.356399020036665,Below College,Medical,1.0,Operations,High,Junior Associate,3.5517451872827257,No,Excellent,6.103490374565451,2.850581729094242,2.850581729094242,0.8505817290942419,0.0,0.0,5.728332838377954,NY,25.850581729094237,Single,11.298836541811516,Full Option Plan,High
M,31.376040897279967,Bachelors,Life Sciences,2.188020448639985,Operations,Low,Associate,3.3760408972799705,No,Excellent,4.37604089727997,2.188020448639985,3.0,2.0,1.6239591027200295,2.0,33.457059886133074,NJ,44.811979551360025,Married,11.752081794559938,Full Option Plan,High
M,31.817834216175022,Doctorate,Life Sciences,10.0,Finance,High,Manager,1.0,No,Excellent,10.0,2.0,3.0,8.0,4.0,7.0,6.089907292942463,NJ,36.81783421617502,Single,14.271336864700086,No Option Plan,High
M,47.06764793761263,Bachelors,Life Sciences,1.4661760311936862,Research & Development,Low,Junior Associate,4.7669119844031576,No,Excellent,7.699264046790531,4.0,2.4661760311936862,0.4661760311936862,0.2330880155968431,0.4661760311936862,9.446177834802787,NY,25.23308801559684,Single,11.233088015596843,No Option Plan,Low
M,54.91988515361533,Bachelors,Human Resources,9.599425768076623,Marketing,Very High,Executive,3.8397703072306495,No,Excellent,34.0386218433839,0.24034453915402545,3.0,8.519310921691947,1.240344539154025,4.0,6.824231352956732,NJ,43.27896638253792,Divorced,17.51931092169195,Full Option Plan,High
F,48.20227810905204,Bachelors,Medical,3.1595443781895924,Research & Development,Very High,Junior Associate,4.159544378189594,No,Outstanding,9.840455621810408,2.840455621810408,2.840455621810408,2.1595443781895924,1.0,2.1595443781895924,9.884174825683607,NJ,31.79772189094796,Married,24.361822487241632,Full Option Plan,Low
M,31.300963566946816,Bachelors,Life Sciences,1.0,Research & Development,Low,Junior Associate,1.0,No,Excellent,1.0,2.699036433053184,3.6990364330531835,0.0,0.0,0.0,7.598543327376633,NY,19.300963566946816,Single,12.0,No Option Plan,Low
F,42.0,Bachelors,Life Sciences,5.0,Information Technology,High,Associate,2.0,Yes,Excellent,17.0,1.0,2.0,3.0,1.0,3.0,39.6597,NJ,43.0,Married,13.0,Full Option Plan,Low
M,36.19864780179671,Bachelors,Life Sciences,12.39954926726557,Operations,Very High,Associate,5.799098534531139,No,Excellent,15.598948290286332,3.0,2.7998497557551896,10.59969951151038,0.7998497557551899,9.0,6.430875908687828,NY,26.598948290286327,Single,12.200150244244812,No Option Plan,High
